link,text,date,No_of_Likes,No_of_tweets
https://twitter.com/juliansheasport/status/1750505852174205305#m,It's stories like this that make you realise why companies won't take children on work experience any more. #ToryChaos #ConservativeParty,"Jan 25, 2024 · 1:08 PM UTC",2,0
https://twitter.com/Bloke_On_A_Bike/status/1750497412076933442#m,Problem with #knifecrime in UK is #ConservativeParty has cut all the things that would allow them to tackle knife crime. #PoliticsLive,"Jan 25, 2024 · 12:34 PM UTC",4,0
https://twitter.com/lestampa3/status/1750488733739053409#m,#GOPClownShowContinues #ConservativeParty,"Jan 25, 2024 · 12:00 PM UTC",0,0
https://twitter.com/peckham65Grant/status/1750474943094034682#m,"One of Rishi Sunak's top aides resigned, warning Tories could be wiped out by Christmas. According to Will Dry, a special advisor at No. 10 who oversees opinion research and polling, the Conservatives are headed... #ConservativeParty #Elections #Government https://savebritain.org/sunaks-top-aide-quits-says-britons-deserve-better/","Jan 25, 2024 · 11:05 AM UTC",0,0
https://twitter.com/SueW251161/status/1750472098718306498#m,"14 long years of #ConservativeParty Central Government misrule and deliberate  underfunding of #PublicServices, #Heath and #SocialCare has lead to this ⬇️  Think of this: a plan to ‘#warehouse’ #disabled #people. What kind of nation is Britain becoming?  https://www.theguardian.com/commentisfree/2024/jan/25/warehouse-disabled-people-bristol-city-council","Jan 25, 2024 · 10:54 AM UTC",0,1
https://twitter.com/AdrianPAtkinson/status/1750460283405930781#m,"Sod the country, once again all about the #Conservatives #ConservativeParty #ConservativePolitics #GeneralElectionlNow","Jan 25, 2024 · 10:07 AM UTC",0,0
https://twitter.com/uk_karen/status/1750459528116584734#m,The only thing the #ConservativeParty haven’t run out of - is OUR money. It really is time for #GeneralElectionN0W !,"Jan 25, 2024 · 10:04 AM UTC",1,0
https://twitter.com/spannergeek/status/1750458740128588259#m,No plan would be an improvement on every single poorly implemented plan the #ConservativeParty has had for 14 years. I'd take the next govt doing sweet FA over the ever deeper hole the #Tories seem intent on digging.,"Jan 25, 2024 · 10:01 AM UTC",2,0
https://twitter.com/gracen0511/status/1750455450108108835#m,You sound like a #Leftist #Antifa #BLM person. I assure you #DonaldTrump #DonaldTrumpJr and the rest of the #Trump family do not hold your #antisemitic beliefs and neither do I. You are a #divider. You are not part of the #ConservativeParty .,"Jan 25, 2024 · 9:47 AM UTC",0,0
https://twitter.com/ACaptain_Noah/status/1750446403896168940#m,Clarke's call for Sunak's resignation shakes Conservative Party https://noah-news.com/gb/en/politics/2024/01/25/clarkes-call-for-sunaks-resignation-shakes-conservative-party #RishiSunak #SimonClarke #ConservativeParty,"Jan 25, 2024 · 9:11 AM UTC",0,0
https://twitter.com/RodgeDodge/status/1750442325241651333#m,"Over a decade in power and you're only getting round to it now! Symptomatic of an inept reactionary, rather than being a proactive government and the public sense it! 🤔🤔🤔 #Reuters #ConservativePolitics #ConservativeParty #Parliament @SkyPoliticsHub @BethRigby @bbclaurak","Jan 25, 2024 · 8:55 AM UTC",0,0
https://twitter.com/IZaid_Noah/status/1750434970974249318#m,UK councils receive £500m bailout amidst Tory infighting https://noah-news.com/gb/en/politics/2024/01/25/uk-councils-receive-m-bailout-amidst-tory-infighting #UKpolitics #ConservativeParty #localgovernment,"Jan 25, 2024 · 8:26 AM UTC",0,0
https://twitter.com/politicsastar/status/1750434956420006342#m,'The Tory party is trying to give up leadership challenges for January. Obviously we've had a few cheat days...'  Matt brilliant on the ongoing #ToryChaos  as #SimonClarke & Lord Frost mount another attempt to undermine Rishi Sunak   #RishiSunak #ConservativeParty #r4today #LVIPolitics,"Jan 25, 2024 · 8:26 AM UTC",4,0
https://twitter.com/Bloke_On_A_Bike/status/1750434227898745205#m,Knifes we're not banned under labour as knife crime linked to murder was lower under labour. Also It was under #ConservativeParty now that the country has more debt than under labour.  #r4today,"Jan 25, 2024 · 8:23 AM UTC",0,0
https://twitter.com/oxfordtoafrica/status/1750416339565502562#m,This aged well! #GeneralElectionN0W #ConservativeParty #RishiSunak,"Jan 25, 2024 · 7:12 AM UTC",0,0
https://twitter.com/zaak_morga/status/1750407341831262218#m,Absolute must watch and share. It may save your or a loved ones life. Do not accept  Remdesivir Midazolam Lorazepam Benzodiazepine Opioids #MattHancock #BorisJohnson #ConservativeParty #WEF #NHS #Eutanasia aka #Murder #Elderly,"Jan 25, 2024 · 6:36 AM UTC",1,0
https://twitter.com/PacemDavid/status/1750405627459801548#m,Frightening. What has happened to our world!? In my 71st year I never thought human beings could ever have preferred a person like #DonaldTrump to become their president &the #ConservativeParty to havebeen infiltrated by the menace of extreme right wing ideology #SuellaBraverman,"Jan 25, 2024 · 6:29 AM UTC",0,0
https://twitter.com/Hadok184/status/1750378093145944257#m,Jeez???! #KeirStarmer is damn right! This is a “complete shit show” #LabourParty #ConservativeParty #GeneralElectionNow #GeneralElection2024,"Jan 25, 2024 · 4:40 AM UTC",0,0
https://twitter.com/NoahBreaking/status/1750338048905109506#m,Ex-adviser Will Dry joins Tory rebels to challenge Sunak's leadership https://noah-news.com/gb/en/politics/2024/01/25/ex-adviser-will-dry-joins-tory-rebels-to-challenge-sunaks-leadership #RishiSunak #WillDry #ConservativeParty,"Jan 25, 2024 · 2:01 AM UTC",0,0
https://twitter.com/MeloMarsCello/status/1750310397742125275#m,"And The #Truth Shall be Told.. #NeverLabour & Fuck #ConservativeParty too, they've run this country into the ground & betrayed the British people, both have proven to be deceitful lying treacherous #Traitors  Time 🇬🇧 #PatriotsUnite & Vote for a party that's stands & fights for 🇬🇧","Jan 25, 2024 · 12:11 AM UTC",1,0
https://twitter.com/ProjectKearsley/status/1750296134059217383#m,"Though the #ProgressiveConservativePartyofCanada collapsed in 1993 and never recovered, they merged with another party to form #ConservativePartyofCanada who were in power 2006-15, often the way, #ToryParty after 1832 in #UK was replaced by #ConservativeParty.","Jan 24, 2024 · 11:14 PM UTC",0,1
https://twitter.com/JIsaias_Noah/status/1750294516878262324#m,Tory turmoil deepens as MP Sir Simon Clarke urges PM Sunak to resign https://noah-news.com/gb/en/politics/2024/01/24/tory-turmoil-deepens-as-mp-sir-simon-clarke-urges-pm-sunak-to-resign #ConservativeParty #RishiSunak #SimonClarke,"Jan 24, 2024 · 11:08 PM UTC",0,0
https://twitter.com/Bonn1eGreer/status/1750289796054859947#m,"From ex  #Sunak pollster: Will Dry:   "" The #ConservativeParty essentially won't exist by Christmas""  As they say in #NYC:  ""From your lips to God's ear.""  #ToriesOut","Jan 24, 2024 · 10:49 PM UTC",23,3
https://twitter.com/politicseditor/status/1750281881004712301#m,...'If #Farage comes back... the #ConservativeParty won't exist by #Christmas'... #Sunak's former polling special adviser says Tories heading for 'most almighty of defeats' #GeneralElection,"Jan 24, 2024 · 10:18 PM UTC",1,1
https://twitter.com/01Wandering/status/1750280653747192094#m,I am sure the #ConservativeParty and their members would be happy to be the tip of the spear...!,"Jan 24, 2024 · 10:13 PM UTC",3,0
https://twitter.com/MWSALES/status/1750242971998388547#m,Fake #Labour #LabourParty and Fake #Conservative #ConservativeParty Vote #Reform #ReformUK @reformparty_uk,"Jan 24, 2024 · 7:43 PM UTC",1,0
https://twitter.com/YorksBylines/status/1750225913080397940#m,The idea that the Conservatives can get over their electile dysfunction with another little blue pillock is ludicrous | Roger Winterbottom  #ConservativeParty @ketonecop #GeneralElectionNow #Sunakered https://yorkshirebylines.co.uk/opinion/15-minute-prime-ministers/?feed_id=615&_unique_id=65b15885ca63e,"Jan 24, 2024 · 6:35 PM UTC",47,2
https://twitter.com/Happymanicdepre/status/1750224140957626830#m,Remarkably Lee Anderson proves Grant Shapps is not the most multi-faced person in the #ConservativeParty,"Jan 24, 2024 · 6:28 PM UTC",0,0
https://twitter.com/nharrow74/status/1750222667762856209#m,@SimonClarkeMP you're an idiot! Anyone can plainly see that the only project the Country wants to get behind is getting rid of the #ConservativeParty 🤣🤣🤣 #ToryGaslighting #GeneralElectionN0W,"Jan 24, 2024 · 6:22 PM UTC",0,0
https://twitter.com/Alonut/status/1750220964581847510#m,"2/4. Mr. Israel then pulls out a knife and stabs Mr Palestinian. A passer by, let's call him Mr Houthi, sees this happen and tries to wrestle the knife from Mr Israel's hand. #StopArmingIsrael #ConservativeParty #LabourParty #LibDems","Jan 24, 2024 · 6:16 PM UTC",0,1
https://twitter.com/CPaige_Noah/status/1750216463720370295#m,Conservative MP Sir Simon Clarke critiques Sunak's leadership amidst party conflicts https://noah-news.com/gb/en/politics/2024/01/24/conservative-mp-sir-simon-clarke-critiques-sunaks-leadership-amidst-party-conflicts #SimonClarke #RishiSunak #ConservativeParty,"Jan 24, 2024 · 5:58 PM UTC",0,0
https://twitter.com/MeloMarsCello/status/1750208106301202626#m,"Sack him & the whole deceptive lying #ConservativeParty  & Fuck #LabourParty to, as they'd be even worse & replace them all with A Patriotic British Party that will start deporting all illegals/criminals & resolve the mess these 2 utterly pathetic & useless parties have created..","Jan 24, 2024 · 5:25 PM UTC",1,0
https://twitter.com/67lld/status/1750207448521302143#m,#ConservativeParty,"Jan 24, 2024 · 5:22 PM UTC",0,0
https://twitter.com/Daily_Express/status/1750205572287463901#m,Why Simon Clarke's botched leadership coup to oust #RishiSunak failed #SirSimonClarke #ConservativeParty https://www.express.co.uk/news/politics/1859329/simon-clarke-rishi-sunak-resignation-call,"Jan 24, 2024 · 5:15 PM UTC",1,2
https://twitter.com/lldc11/status/1750205389243867149#m,#TrudeauBrokeCanada #TrudeauMustGo #LiberalismIsAMentalDisease #FreedomConvoy #Pierre4PM #ConservativeParty,"Jan 24, 2024 · 5:14 PM UTC",0,0
https://twitter.com/Garnet_2203/status/1750202952789209263#m,Care to comment Candice? 👇👇@CandiceBergen_ #PierrePoilievre @erinotoole #ConservativeParty,"Jan 24, 2024 · 5:04 PM UTC",23,0
https://twitter.com/sash2708/status/1750202245885354201#m,Just been told that by my local NHS dentist that they will not be doing anymore NHS work and if I need any more treatment I need to go private. The state of Public services in this country has gone from bad to worse in just over a decade. #ConservativeParty #kingswood #NHSCrisis,"Jan 24, 2024 · 5:01 PM UTC",1,0
https://twitter.com/YorksBylines/status/1750199751931285654#m,Simon Clarke seems to have cottoned on to the idea of 15-minute prime ministers as a way to revive the fortunes of his party | Roger Winterbottom  #ConservativeParty @ketonecop #ToryChaos #GeneralElectionNow #Sunakered #ElectileDysfunction https://yorkshirebylines.co.uk/opinion/15-minute-prime-ministers/?feed_id=610&_unique_id=65b1402881f5a,"Jan 24, 2024 · 4:51 PM UTC",60,1
https://twitter.com/JJimmyjamm90749/status/1750197105149333547#m,"🇬🇧 Senior #ConservativeParty  MP Alicia Kearns criticizes bill banning #IsraelBoycott calling it flawed and a departure from UK foreign policy.  This , highlighting concerns about  #FreeSpeech and the #FreeMarket https://www.theguardian.com/politics/2024/jan/10/senior-tory-alicia-kearns-scathing-attack-bill-banning-public-bodies-boycotting-israel","Jan 24, 2024 · 4:41 PM UTC",0,0
https://twitter.com/CharlesNOVacc/status/1750192593969770649#m,"Stop voting 🗳️ #LabourParty or #ConservativeParty   And see how quick they backpedal😂  Remember when they cancelled us from voting for a new #mayorofLondon do the right thing and stay home when the election comes, or better yet don’t fill out the census🥲","Jan 24, 2024 · 4:23 PM UTC",1,2
https://twitter.com/foxesdale/status/1750188495459471707#m,"@trussliz did damage the economy but #ConservativeParty promptly replaced her & @RishiSunak & @Jeremy_Hunt  quickly calmed the financial sector @Keir_Starmer & @RachelReevesMP won’t say how interest on #Labour £28billion pa would be funded - sky high taxes, crashed economy!","Jan 24, 2024 · 4:07 PM UTC",0,1
https://twitter.com/Wasidkhan0061/status/1750187777374015824#m,It hurts.. 🥲🥲..   @Conservation @GroupDiss ..  @TheWCS .. @whalesorg . @LCVoters @MahindraRise . @AdaniOnline @GroupsFriend ..  #ibes . #planecrash .. #group #ConservativeParty . #Conservation,"Jan 24, 2024 · 4:04 PM UTC",2,0
https://twitter.com/MCY1X/status/1750180349479354550#m,Meanwhile the number of £billionaires and £millionaires has never been so high! #Tory #Britain #ConservativeParty #UnitedKingdom,"Jan 24, 2024 · 3:34 PM UTC",0,0
https://twitter.com/JIsaias_Noah/status/1750179718672846973#m,Calls for PM Sunak's resignation amid Conservative divide and heated Commons exchanges https://noah-news.com/gb/en/politics/2024/01/24/calls-for-pm-sunaks-resignation-amid-conservative-divide-and-heated-commons-exchanges #RishiSunak #ConservativeParty #UKpolitics,"Jan 24, 2024 · 3:32 PM UTC",0,1
https://twitter.com/MamwiG/status/1750178787503792161#m,"So!! We  now know what the #ConservativeParty rallying cry is for the run up to the election....""Labour don't have a plan""   You should say ""We have  plan....it's not working....but  at least we have a plan""  LET THE COUNTRY DECIDE....NOW!!!","Jan 24, 2024 · 3:28 PM UTC",1,0
https://twitter.com/Daily_Express/status/1750175372904112375#m,Why Simon Clarke's botched leadership coup to oust #RishiSunak failed #SirSimonClarke #ConservativeParty https://www.express.co.uk/news/politics/1859329/simon-clarke-rishi-sunak-resignation-call,"Jan 24, 2024 · 3:15 PM UTC",0,2
https://twitter.com/JIsaias_Noah/status/1750172628948529403#m,Tory infighting and Sunak's leadership under scrutiny as Labour preps NHS reform https://noah-news.com/gb/en/politics/2024/01/24/tory-infighting-and-sunaks-leadership-under-scrutiny-as-labour-preps-nhs-reform #RishiSunak #ConservativeParty #LabourParty,"Jan 24, 2024 · 3:04 PM UTC",0,0
https://twitter.com/LosersParade/status/1750167372336353484#m,"What? You think that was a real petition??? We bet you that anyone who signed it is now on the #ConservativeParty email and fundraising list.   In the end, it was a big publicity, stunt to help them fundraise.","Jan 24, 2024 · 2:43 PM UTC",0,1
https://twitter.com/MCY1X/status/1750161338532233364#m,#BBC #Tories #ConservativeParty #BorisJohnson #LucyFrazer #DefundtheBBC,"Jan 24, 2024 · 2:19 PM UTC",0,0
https://twitter.com/MCY1X/status/1750160383464051121#m,#Tories #ConservativeParty,"Jan 24, 2024 · 2:15 PM UTC",0,0
https://twitter.com/MCY1X/status/1750160322277581174#m,#Tories #ConservativeParty,"Jan 24, 2024 · 2:15 PM UTC",0,0
https://twitter.com/MCY1X/status/1750160005565734921#m,Was this the party on the eve of #PrincePhilip’s funeral? Or was it another one?  (There were so many!) #ConservativeParty #Tories #Number10 #Tory #Partygate,"Jan 24, 2024 · 2:13 PM UTC",0,0
https://twitter.com/MCY1X/status/1750158316913729575#m,#Tories #ConservativeParty,"Jan 24, 2024 · 2:07 PM UTC",1,0
